recording,scene,motion,frame_number,camera_frame_index,detection_index,confidence,fused_zc_m,depth_map_file,depth_time_delta_sec,depth_roi_valid,depth_roi_valid_pixel_count,zed_depth_median_m,zed_depth_iqr_m,signed_z_diff_m,abs_z_diff_m,relative_abs_z_diff,skip_reason
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,156,208,1,0.9198040962219238,3.377789258956909,,0.0672309398651123,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,156,208,2,0.8961387872695923,3.5260066986083984,,0.0672309398651123,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,156,208,3,0.8562244176864624,4.110986709594727,,0.0672309398651123,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,157,209,0,0.9367989897727966,2.5980591773986816,1730892913_173436740.npy,0.0,True,15502,2.4863905906677246,0.23500394821166992,0.11166858673095703,0.11166858673095703,0.04491192459868835,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,157,209,1,0.919362485408783,3.3128209114074707,1730892913_173436740.npy,0.0,True,7493,3.4530646800994873,0.2279212474822998,-0.1402437686920166,0.1402437686920166,0.040614289532501895,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,157,209,2,0.8970907926559448,3.5142643451690674,1730892913_173436740.npy,0.0,True,7197,3.2304885387420654,0.27727818489074707,0.28377580642700195,0.28377580642700195,0.08784300053189562,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,157,209,3,0.8119693398475647,4.0941667556762695,1730892913_173436740.npy,0.0,True,3742,3.9458155632019043,0.19811218976974487,0.14835119247436523,0.14835119247436523,0.03759709243834573,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,158,211,0,0.9324092268943787,2.593651294708252,1730892913_312547740.npy,0.0,True,15726,2.4769608974456787,0.2661181688308716,0.11669039726257324,0.11669039726257324,0.0471103106160893,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,158,211,1,0.920407235622406,3.3217086791992188,1730892913_312547740.npy,0.0,True,7901,3.3013529777526855,0.16991400718688965,0.020355701446533203,0.020355701446533203,0.006165866414075433,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,158,211,2,0.8937748670578003,3.5880303382873535,1730892913_312547740.npy,0.0,True,8492,3.3390910625457764,0.41691458225250244,0.24893927574157715,0.24893927574157715,0.07455300591646095,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,158,211,3,0.6003167033195496,4.100217342376709,1730892913_312547740.npy,0.0,True,3737,3.894927978515625,0.3593180179595947,0.20528936386108398,0.20528936386108398,0.052706844643458775,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,159,212,0,0.9374110102653503,2.5941784381866455,1730892913_375355740.npy,0.0,True,16056,2.4680442810058594,0.2957680821418762,0.12613415718078613,0.12613415718078613,0.05110692630254582,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,159,212,1,0.9315919280052185,3.2281811237335205,1730892913_375355740.npy,0.0,True,8722,3.248891830444336,0.15689754486083984,-0.02071070671081543,0.02071070671081543,0.006374698756278051,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,159,212,2,0.8888223767280579,3.563502788543701,1730892913_375355740.npy,0.0,True,8423,3.313762664794922,0.29551148414611816,0.2497401237487793,0.2497401237487793,0.07536451732104807,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,159,212,3,0.3563053607940674,4.123230934143066,1730892913_375355740.npy,0.0,True,3801,3.681781768798828,0.5061633586883545,0.4414491653442383,0.4414491653442383,0.11990095911856827,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,160,213,0,0.9348297715187073,2.5859310626983643,1730892913_438666740.npy,0.0,True,16376,2.460692882537842,0.3413964509963989,0.12523818016052246,0.12523818016052246,0.050895494130644106,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,160,213,1,0.9299718141555786,3.14998459815979,1730892913_438666740.npy,0.0,True,9234,3.1822545528411865,0.18954122066497803,-0.032269954681396484,0.032269954681396484,0.01014059502329415,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,160,213,2,0.9287129640579224,3.528456687927246,1730892913_438666740.npy,0.0,True,8231,3.3729376792907715,0.377907395362854,0.1555190086364746,0.1555190086364746,0.046107880851559535,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,161,214,0,0.9364206790924072,2.590057134628296,1730892913_572120740.npy,0.0,True,16503,2.4664647579193115,0.39172542095184326,0.12359237670898438,0.12359237670898438,0.05010911926154819,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,161,214,1,0.9327265620231628,3.0550267696380615,1730892913_572120740.npy,0.0,True,11283,3.1024134159088135,0.17066144943237305,-0.04738664627075195,0.04738664627075195,0.015274123696009941,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,161,214,2,0.9086113572120667,3.361966848373413,1730892913_572120740.npy,0.0,True,6940,3.282266139984131,0.3954601287841797,0.07970070838928223,0.07970070838928223,0.024282219963329226,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,162,215,0,0.9437020421028137,2.9608688354492188,1730892913_706446740.npy,0.0,True,11889,2.9646382331848145,0.20455217361450195,-0.003769397735595703,0.003769397735595703,0.001271452851617029,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,162,215,1,0.9372710585594177,2.589787721633911,1730892913_706446740.npy,0.0,True,16585,2.4797282218933105,0.9044115543365479,0.11005949974060059,0.11005949974060059,0.044383694458487256,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,162,215,2,0.9156150817871094,3.5436980724334717,1730892913_706446740.npy,0.0,True,6940,3.20479154586792,0.21722424030303955,0.33890652656555176,0.33890652656555176,0.1057499440182058,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,163,216,0,0.9467125535011292,2.5808377265930176,1730892913_775224740.npy,0.0,True,17440,2.5264475345611572,1.0199777483940125,0.05439019203186035,0.05439019203186035,0.021528328329726388,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,163,216,1,0.9454272985458374,2.8175907135009766,1730892913_775224740.npy,0.0,True,12814,2.8693552017211914,0.1823669672012329,-0.051764488220214844,0.051764488220214844,0.018040460166508406,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,163,216,2,0.9169896245002747,3.587939500808716,1730892913_775224740.npy,0.0,True,7138,3.186335802078247,0.2647392749786377,0.40160369873046875,0.40160369873046875,0.1260393516805504,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,164,217,0,0.9439005851745605,2.6385200023651123,1730892913_906180740.npy,0.0,True,17450,2.5088376998901367,1.038733720779419,0.12968230247497559,0.12968230247497559,0.05169019202822663,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,164,217,1,0.9385157823562622,2.6843478679656982,1730892913_906180740.npy,0.0,True,13909,2.7419285774230957,0.10187172889709473,-0.05758070945739746,0.05758070945739746,0.02100007634462625,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,164,217,2,0.8817945718765259,3.358808755874634,1730892913_906180740.npy,0.0,True,6362,3.177371025085449,0.2912447452545166,0.18143773078918457,0.18143773078918457,0.057103098554348135,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,164,217,3,0.5930940508842468,4.175775527954102,1730892913_906180740.npy,0.0,True,2970,4.1432390213012695,0.37176740169525146,0.03253650665283203,0.03253650665283203,0.00785291567432025,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,165,218,0,0.9395214319229126,2.613008975982666,1730892913_976911740.npy,0.0,True,16777,2.4717655181884766,0.9187440872192383,0.14124345779418945,0.14124345779418945,0.05714274139470352,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,165,218,1,0.9376087188720703,2.597658395767212,1730892913_976911740.npy,0.0,True,14491,2.680710792541504,0.09555959701538086,-0.08305239677429199,0.08305239677429199,0.030981483345897388,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,165,218,2,0.9078933596611023,3.6929361820220947,1730892913_976911740.npy,0.0,True,6148,3.2055506706237793,0.2562639117240906,0.48738551139831543,0.48738551139831543,0.15204423872154027,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,165,218,3,0.8288800120353699,4.220530986785889,1730892913_976911740.npy,0.0,True,3566,4.115870475769043,0.38380563259124756,0.1046605110168457,0.1046605110168457,0.025428523961821242,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,166,220,0,0.9437739253044128,2.5477616786956787,1730892914_110446740.npy,0.0,True,15207,2.5607385635375977,0.11192631721496582,-0.012976884841918945,0.012976884841918945,0.005067633622071788,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,166,220,1,0.9399961233139038,2.587177038192749,1730892914_110446740.npy,0.0,True,16450,2.4683783054351807,0.2751687169075012,0.11879873275756836,0.11879873275756836,0.048128251855067194,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,166,220,2,0.8993738889694214,3.7041869163513184,1730892914_110446740.npy,0.0,True,5415,3.2430241107940674,0.22944629192352295,0.461162805557251,0.461162805557251,0.14220147300857822,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,166,220,3,0.8807180523872375,4.2607598304748535,1730892914_110446740.npy,0.0,True,4767,4.153839588165283,0.32916855812072754,0.10692024230957031,0.10692024230957031,0.025740099019277752,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,167,221,0,0.9401471018791199,2.601884126663208,1730892914_173375740.npy,0.0,True,16839,2.4801084995269775,0.7604080438613892,0.12177562713623047,0.12177562713623047,0.04910092730195324,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,167,221,1,0.9390060901641846,2.4260921478271484,1730892914_173375740.npy,0.0,True,15334,2.505561590194702,0.193539559841156,-0.07946944236755371,0.07946944236755371,0.031717217680279935,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,167,221,2,0.8953624963760376,3.7839691638946533,1730892914_173375740.npy,0.0,True,5481,3.264514207839966,0.21420764923095703,0.5194549560546875,0.5194549560546875,0.15912167109188222,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,167,221,3,0.8811610341072083,4.187950134277344,1730892914_173375740.npy,0.0,True,5310,4.169537544250488,0.30094265937805176,0.01841259002685547,0.01841259002685547,0.004415978950050514,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,168,223,0,0.9465577602386475,2.6505019664764404,1730892914_307253740.npy,0.0,True,18238,2.5278396606445312,1.0322055220603943,0.12266230583190918,0.12266230583190918,0.0485245594258275,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,168,223,1,0.9444489479064941,2.411539077758789,1730892914_307253740.npy,0.0,True,16015,2.324293851852417,0.13403475284576416,0.08724522590637207,0.08724522590637207,0.03753622883648697,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,168,223,2,0.8873699307441711,4.249583721160889,1730892914_307253740.npy,0.0,True,5958,4.180350303649902,0.26855361461639404,0.06923341751098633,0.06923341751098633,0.016561630600798693,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,168,223,3,0.8656852841377258,3.834733724594116,1730892914_307253740.npy,0.0,True,5917,3.3456528186798096,0.18004727363586426,0.48908090591430664,0.48908090591430664,0.14618399828685671,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,169,224,0,0.9460505843162537,2.758837938308716,1730892914_374138740.npy,0.0,True,17992,2.51901912689209,1.0117850303649902,0.23981881141662598,0.23981881141662598,0.09520325147848684,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,169,224,1,0.9366918206214905,2.355792999267578,1730892914_374138740.npy,0.0,True,16369,2.275355815887451,0.1322782039642334,0.08043718338012695,0.08043718338012695,0.03535147462145574,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,169,224,2,0.8938175439834595,3.888216495513916,1730892914_374138740.npy,0.0,True,5417,3.3531415462493896,0.18045949935913086,0.5350749492645264,0.5350749492645264,0.1595742207372746,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,169,224,3,0.8877111077308655,4.255538463592529,1730892914_374138740.npy,0.0,True,6428,4.191682815551758,0.25703108310699463,0.06385564804077148,0.06385564804077148,0.015233893128520524,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,170,226,0,0.9359526038169861,2.635826349258423,1730892914_508200740.npy,0.0,True,16325,2.484442949295044,0.34553980827331543,0.1513833999633789,0.1513833999633789,0.06093253218244905,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,170,226,1,0.933891236782074,2.3731560707092285,1730892914_508200740.npy,0.0,True,17349,2.2084362506866455,0.19279170036315918,0.164719820022583,0.164719820022583,0.07458663113837605,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,170,226,2,0.9077043533325195,4.280396938323975,1730892914_508200740.npy,0.0,True,6971,4.220418930053711,0.26412439346313477,0.05997800827026367,0.05997800827026367,0.014211387368007177,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,170,226,3,0.8939185738563538,3.643603801727295,1730892914_508200740.npy,0.0,True,4639,3.409200429916382,0.3080936670303345,0.23440337181091309,0.23440337181091309,0.06875611353148349,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,171,227,0,0.9325576424598694,2.636331558227539,1730892914_573682740.npy,0.0,True,15772,2.4918642044067383,0.4926799535751343,0.14446735382080078,0.14446735382080078,0.05797561262179433,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,171,227,1,0.918437123298645,2.3146965503692627,1730892914_573682740.npy,0.0,True,17041,2.1176533699035645,0.23261094093322754,0.19704318046569824,0.19704318046569824,0.09304789124892114,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,171,227,2,0.9143961668014526,4.279153823852539,1730892914_573682740.npy,0.0,True,6935,4.232285499572754,0.25034451484680176,0.046868324279785156,0.046868324279785156,0.01107399873768357,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,171,227,3,0.9050517678260803,3.7000999450683594,1730892914_573682740.npy,0.0,True,4236,3.406320333480835,0.391127347946167,0.2937796115875244,0.2937796115875244,0.08624544459308625,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,172,229,0,0.9384233951568604,2.72776460647583,1730892914_709088740.npy,0.0,True,15495,2.62544322013855,1.007184386253357,0.10232138633728027,0.10232138633728027,0.038972995322245275,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,172,229,1,0.9208452105522156,2.213364601135254,1730892914_709088740.npy,0.0,True,15679,1.9991095066070557,0.2321910858154297,0.21425509452819824,0.21425509452819824,0.10717526669753973,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,172,229,2,0.9155091643333435,4.2591142654418945,1730892914_709088740.npy,0.0,True,7236,4.236175060272217,0.2748669385910034,0.022939205169677734,0.022939205169677734,0.005415074883190417,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,172,229,3,0.8303077220916748,3.73002552986145,1730892914_709088740.npy,0.0,True,3497,3.4424595832824707,0.46686267852783203,0.2875659465789795,0.2875659465789795,0.08353502477573846,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,173,230,0,0.9392790198326111,2.8565890789031982,1730892914_774216740.npy,0.0,True,15669,2.6402628421783447,1.038142442703247,0.21632623672485352,0.21632623672485352,0.08193359890880178,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,173,230,1,0.9281207919120789,2.1497044563293457,1730892914_774216740.npy,0.0,True,18100,1.986403465270996,0.26789072155952454,0.1633009910583496,0.1633009910583496,0.08220937685288984,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,173,230,2,0.9146831631660461,4.272587776184082,1730892914_774216740.npy,0.0,True,7223,4.239823818206787,0.2786087989807129,0.03276395797729492,0.03276395797729492,0.007727669682074733,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,173,230,3,0.7831422686576843,3.6487090587615967,1730892914_774216740.npy,0.0,True,3022,3.285459041595459,0.4619221091270447,0.3632500171661377,0.3632500171661377,0.11056294191077148,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,174,232,0,0.9401214718818665,2.713021755218506,1730892914_907677740.npy,0.0,True,13907,2.5727763175964355,0.9170999526977539,0.1402454376220703,0.1402454376220703,0.05451132174331105,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,174,232,1,0.9365091323852539,1.9347407817840576,1730892914_907677740.npy,0.0,True,16492,1.8306838274002075,0.16590365767478943,0.1040569543838501,0.1040569543838501,0.05684048377246199,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,174,232,2,0.9053326845169067,4.277476787567139,1730892914_907677740.npy,0.0,True,7242,4.227414131164551,0.268627405166626,0.05006265640258789,0.05006265640258789,0.01184238280170503,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,174,232,3,0.8023300170898438,3.5157310962677,1730892914_907677740.npy,0.0,True,1732,2.9738540649414062,0.14892077445983887,0.541877031326294,0.541877031326294,0.18221372652896822,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,175,233,0,0.9390552639961243,2.755781412124634,1730892914_974945740.npy,0.0,True,13416,2.58534574508667,0.7224875092506409,0.17043566703796387,0.17043566703796387,0.06592374244793718,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,175,233,1,0.9358260631561279,1.8542910814285278,1730892914_974945740.npy,0.0,True,15341,1.781044840812683,0.08284902572631836,0.07324624061584473,0.07324624061584473,0.04112543319371049,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,175,233,2,0.9038341641426086,4.32627534866333,1730892914_974945740.npy,0.0,True,7179,4.223269939422607,0.26245808601379395,0.10300540924072266,0.10300540924072266,0.024389965765438438,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,175,233,3,0.7773132920265198,2.687208652496338,1730892914_974945740.npy,0.0,True,2018,2.962177276611328,0.15055996179580688,-0.27496862411499023,0.27496862411499023,0.09282652536905181,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,176,235,0,0.9358078837394714,2.7869620323181152,1730892915_108267740.npy,0.0,True,12865,2.650801658630371,0.26938462257385254,0.13616037368774414,0.13616037368774414,0.05136573430322061,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,176,235,1,0.9188118577003479,1.814166784286499,1730892915_108267740.npy,0.0,True,17136,1.7872220277786255,0.1505989134311676,0.026944756507873535,0.026944756507873535,0.015076334159423785,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,176,235,2,0.909393846988678,4.289279460906982,1730892915_108267740.npy,0.0,True,7338,4.215854644775391,0.26028358936309814,0.0734248161315918,0.0734248161315918,0.017416353816321783,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,177,236,0,0.934764564037323,2.829742670059204,1730892915_174800740.npy,0.0,True,12717,2.685544013977051,0.24180340766906738,0.14419865608215332,0.14419865608215332,0.0536943931403336,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,177,236,1,0.9332125186920166,1.8178952932357788,1730892915_174800740.npy,0.0,True,18911,1.7813843488693237,0.1257539987564087,0.03651094436645508,0.03651094436645508,0.020495826400197814,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,177,236,2,0.922502338886261,4.229556560516357,1730892915_174800740.npy,0.0,True,7273,4.214561939239502,0.26111841201782227,0.014994621276855469,0.014994621276855469,0.0035578125302296966,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,178,237,0,0.9394246935844421,1.769191026687622,1730892915_241661740.npy,0.0,True,23114,1.788578987121582,0.16219186782836914,-0.01938796043395996,0.01938796043395996,0.010839868171079004,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,178,237,1,0.9376464486122131,2.8703761100769043,1730892915_241661740.npy,0.0,True,12698,2.731649398803711,0.49304234981536865,0.13872671127319336,0.13872671127319336,0.05078496213091872,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,178,237,2,0.9036992192268372,4.185478210449219,1730892915_241661740.npy,0.0,True,7157,4.206698894500732,0.254061222076416,-0.021220684051513672,0.021220684051513672,0.005044497974232174,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,179,238,0,0.9399652481079102,2.9315366744995117,1730892915_375542740.npy,0.0,True,12724,2.8534131050109863,0.7426902651786804,0.07812356948852539,0.07812356948852539,0.027378990217480127,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,179,238,1,0.9372150301933289,1.7425559759140015,1730892915_375542740.npy,0.0,True,30807,1.7506595849990845,0.7869554162025452,-0.008103609085083008,0.008103609085083008,0.00462888910815134,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,179,238,2,0.874439001083374,3.9926509857177734,1730892915_375542740.npy,0.0,True,4657,4.1769490242004395,0.3381612300872803,-0.18429803848266602,0.18429803848266602,0.04412264488143825,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,180,240,0,0.9401321411132812,1.6944047212600708,1730892915_510930740.npy,0.0,True,26478,1.6358006000518799,0.19051700830459595,0.05860412120819092,0.05860412120819092,0.035825956541605544,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,180,240,1,0.8583148717880249,2.8921499252319336,1730892915_510930740.npy,0.0,True,2535,3.011127233505249,0.4653733968734741,-0.11897730827331543,0.11897730827331543,0.03951254764310112,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,180,240,2,0.800885021686554,2.963874101638794,1730892915_510930740.npy,0.0,True,10434,2.879413604736328,0.24762028455734253,0.08446049690246582,0.08446049690246582,0.029332533806028183,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,181,241,0,0.9362956881523132,1.70176362991333,1730892915_575340740.npy,0.0,True,24092,1.612399697303772,0.17139390110969543,0.0893639326095581,0.0893639326095581,0.055422940576701295,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,181,241,1,0.8572817444801331,2.9003143310546875,1730892915_575340740.npy,0.0,True,2402,2.9655628204345703,0.4275621175765991,-0.06524848937988281,0.06524848937988281,0.02200205941694446,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,181,241,2,0.8570526242256165,2.97324800491333,1730892915_575340740.npy,0.0,True,9628,2.88504695892334,0.22519850730895996,0.08820104598999023,0.08820104598999023,0.03057178869036699,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,182,242,0,0.9316787123680115,1.7305268049240112,1730892915_642269740.npy,0.0,True,22228,1.5968209505081177,0.13758885860443115,0.13370585441589355,0.13370585441589355,0.08373252766588989,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,182,242,1,0.8878967761993408,2.991828441619873,1730892915_642269740.npy,0.0,True,9139,2.890596389770508,0.22291362285614014,0.10123205184936523,0.10123205184936523,0.03502116456230761,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,182,242,2,0.8516380190849304,4.312210559844971,1730892915_642269740.npy,0.0,True,616,4.038944244384766,0.46324169635772705,0.2732663154602051,0.2732663154602051,0.06765785782760428,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,182,242,3,0.840226411819458,2.895216226577759,1730892915_642269740.npy,0.0,True,2822,2.9629578590393066,0.3129269480705261,-0.06774163246154785,0.06774163246154785,0.022862840338712085,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,183,243,0,0.9290406107902527,1.7411904335021973,,0.06616806983947754,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,183,243,1,0.9118174314498901,4.267137050628662,,0.06616806983947754,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,183,243,2,0.8702844381332397,2.815162181854248,,0.06616806983947754,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,183,243,3,0.6966241598129272,3.9862101078033447,,0.06616806983947754,False,0,,,,,,no_matching_depth_map
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,184,244,0,0.9392913579940796,1.7704435586929321,1730892915_976099740.npy,0.0,True,29549,1.6775447130203247,0.16081523895263672,0.09289884567260742,0.09289884567260742,0.055377865610120335,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,184,244,1,0.9003711938858032,4.23315954208374,1730892915_976099740.npy,0.0,True,5994,4.105834007263184,0.2009720802307129,0.12732553482055664,0.12732553482055664,0.03101088222157031,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,184,244,2,0.8853333592414856,2.8482415676116943,1730892915_976099740.npy,0.0,True,3292,3.160449981689453,0.3806084990501404,-0.3122084140777588,0.3122084140777588,0.09878606397398651,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,184,244,3,0.3995233476161957,1.6675001382827759,1730892915_976099740.npy,0.0,True,7179,1.6266440153121948,0.054364562034606934,0.040856122970581055,0.040856122970581055,0.025116818791319693,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,184,244,4,0.20053589344024658,4.237760066986084,1730892915_976099740.npy,0.0,True,1871,4.032822608947754,0.44880080223083496,0.20493745803833008,0.20493745803833008,0.050817374804343916,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,185,246,0,0.9481902718544006,1.778980016708374,1730892916_109604740.npy,0.0,True,26164,1.6604647636413574,0.13786247372627258,0.1185152530670166,0.1185152530670166,0.07137474739729835,
out_vine_4swap+walk_st_ly_11_06_2024_2_label,outdoor_vine,stationary,185,246,1,0.9099234342575073,4.156322002410889,1730892916_109604740.npy,0.0,True,6068,4.108416557312012,0.21221923828125,0.04790544509887695,0.04790544509887695,0.011660318380719348,
